mz,rt,Exp1F_CRR_1_POS,Exp1F_CRR_10_POS,Exp1F_CRR_2_POS,Exp1F_CRR_3_POS,Exp1F_CRR_4_POS,Exp1F_CRR_5_POS,Exp1F_CRR_6_POS,Exp1F_CRR_7_POS,Exp1F_CRR_8_POS,Exp1F_CRR_9_POS,Exp1F_HCC_1_POS,Exp1F_HCC_10_POS,Exp1F_HCC_2_POS,Exp1F_HCC_3_POS,Exp1F_HCC_4_POS,Exp1F_HCC_5_POS,Exp1F_HCC_6_POS,Exp1F_HCC_7_POS,Exp1F_HCC_8_POS,Exp1F_HCC_9_POS,isotopes,adduct
#,#,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,#,#
380.2459204,697.5131836,519.8957801,320.7542899,571.0436287,602.1661009,325.9774303,452.438746,369.4716961,502.5425092,466.9305241,441.1845494,324.4105283,657.944363,438.6240384,545.0541387,511.3135049,541.7108273,376.3934566,627.1889517,625.8558842,421.3564018,,[M+H-COCH2]+ 421.243
380.9819649,34.52138073,150.2322087,168.7279827,191.2983416,213.0704118,260.8042977,331.2773073,188.2004817,149.2469442,171.8673729,155.4381259,177.2256891,142.6615675,209.8245849,193.9008839,216.150137,144.6839265,167.5527703,168.4798798,148.2115774,155.611508,,[M+H]+ 379.975
381.2310393,696.685798,191.7898562,178.9674344,298.233931,303.7407028,158.8059818,227.7264863,212.3598959,245.3114188,250.3779224,218.5140509,197.9227094,300.3762298,213.3080852,287.8393309,196.6808348,302.6595808,194.7679432,254.9425457,234.3575278,203.7384968,,
381.2988998,456.146183,20853.46483,21802.525,20474.49683,22120.18876,19905.68281,19002.83428,14503.25219,21639.26574,19498.41033,18829.26123,17071.95926,21229.11545,19382.67885,22562.06809,26698.33756,23221.59504,18961.87075,22406.98552,26139.46527,21333.98225,[36][M]+,[M+Na]+ 358.31
382.301978,456.1157957,5078.612143,5257.68472,5125.208249,5455.41606,5352.32593,4999.482315,3797.221407,5107.458527,4529.507276,5015.608657,4067.259944,4954.481084,5049.249892,5910.331193,6227.644722,5521.893027,4969.267297,5203.596371,6630.151261,5704.304014,[36][M+1]+,
383.1152311,28.22700866,1844.026836,2135.893476,3884.88557,4898.343064,1744.023352,5722.586738,1698.151906,2144.750596,1651.157737,1300.534367,2678.568085,2541.053921,2923.253085,1940.010522,3232.054835,1274.537241,2299.871048,2120.458333,1184.122975,1000.96911,[37][M]+,[M+K]+ 344.152
383.3010775,456.0634058,834.9536759,886.0859735,800.0810426,1194.41718,1155.902215,946.3611512,705.0052993,1158.892768,737.8347625,956.3677439,974.1019998,1009.974014,1052.63991,1224.018742,1289.46688,1058.283418,805.2430859,805.7889934,1657.320915,1052.564593,[36][M+2]+,
384.1140567,28.42553453,298.2654782,356.8962842,608.2527101,663.2523664,257.1642979,899.7823174,291.935322,277.7495466,238.2766202,240.1616241,428.7114375,237.9746504,453.9665483,339.0184703,504.5083071,206.3265099,336.5634955,331.482339,211.1527449,175.5473581,[37][M+1]+,
384.2925161,455.281212,244.7255777,216.8967023,217.1404628,218.5521248,177.046274,204.4116783,184.4075678,227.4975257,214.7169757,172.1965766,177.0825981,168.2159266,174.4441644,192.1406477,202.3429166,210.450361,240.5871022,194.8978189,227.406395,174.0086759,[36][M+3]+,
384.384807,417.0289931,130.9072966,121.7157775,109.6275875,80.82539617,106.8698554,113.0904778,74.25159489,82.12897202,118.6556698,218.8796062,38.00124888,60.36618702,73.45786638,65.17288136,76.71048365,76.09083736,57.52076401,90.39389137,75.2403232,100.3515981,,
384.7985342,26.80792351,131.1070372,126.5548037,132.5133157,144.2191439,116.174461,112.6183058,111.7116606,148.9242806,116.0122668,112.1287759,129.3650569,96.67860348,117.2484057,139.6556514,134.3725024,152.1938003,131.4979875,139.1153135,138.8067031,112.9119497,,
385.0945775,30.34079681,109.3821663,200.4536283,203.9003939,341.9549629,286.1673807,369.1035903,386.8680859,126.4153187,175.729158,108.5329714,151.7613159,242.0011388,180.7689241,204.0971291,210.8823077,124.2468649,100.9780509,109.6360564,114.4190777,105.8989285,,
387.0235918,32.30514178,89.22237099,105.1027838,140.1676593,171.3042335,130.1615274,176.0350667,78.82687306,104.8391849,122.6692845,85.06557114,113.4917455,87.50990204,124.3971468,118.7105589,121.5484508,80.40954531,82.92933441,95.20773557,107.2509896,114.9520678,,
387.2006281,322.232692,296.0023085,227.3973606,236.5055196,124.4053644,339.0337931,239.2128448,247.4863878,231.9988061,230.7068021,297.1662325,94.25209179,85.32081632,127.5381575,216.8574717,149.0438779,127.1311153,197.889396,142.2924042,163.5236083,194.3745029,,
387.7722447,454.7529893,81.85150159,64.38401672,78.55471968,90.19388379,76.21467609,91.85394122,70.96331937,78.38279333,86.43820613,77.78623857,90.96979212,75.65993212,67.61678095,78.98454279,98.76657828,91.82532774,62.62641339,70.02001026,88.4069877,90.04972091,,
388.2534377,162.0198694,493.5549053,193.7161178,777.9037625,219.6096048,856.9322271,559.0775062,348.2387469,721.7782517,481.1962536,876.7296938,558.7826224,486.8712235,628.830299,454.8070929,493.2180649,556.3293337,754.0638418,466.5101211,607.398645,725.8706642,,[M+H+NH3]+ 370.22
389.1227341,28.66916683,289.4619244,255.5651272,332.9487499,334.0981902,283.5196256,311.3088451,262.6312133,291.8408391,275.3486402,256.4059215,319.0351246,268.3841376,280.6941533,274.3381343,309.7520229,246.242396,288.5571041,294.468609,227.1072508,246.9990422,,[M+2Na-H]+ 344.152
390.1143889,416.7747507,82.67809383,91.70743551,77.74627865,21.73355185,72.23841462,69.80905738,69.18924397,92.039728,124.9626712,84.60181914,73.24602131,46.49064457,72.55301201,82.91821237,62.9875151,88.798362,60.95861213,87.37745672,128.6367846,87.3479527,,
390.7785973,26.20658128,238.7899396,216.2468357,163.7228796,202.2686212,194.490253,137.6243369,193.2282336,226.8141782,220.0573783,210.8590504,213.2222341,210.3473378,190.4056388,209.0031562,203.0684154,233.9416766,235.1671466,233.4654804,240.4579424,220.6411826,,
391.3064785,466.3775244,516.7557583,669.8190541,541.2881965,373.0076887,532.0743517,521.7582191,465.2913624,442.6379733,448.3465102,461.6455387,433.8212804,460.5726212,453.4080212,473.9664434,487.691174,432.1707759,442.056349,545.3856817,470.2877443,486.8607562,,
391.7685722,697.4930284,75.55110818,128.0462379,149.2593214,121.8329037,149.4531815,168.9680238,115.0855408,124.1212374,118.5988141,144.5599355,96.63382671,156.2600147,120.3231007,127.1363633,149.7098969,163.7128605,119.4816722,115.0647532,109.8959156,125.5034209,,[M+Na]+ 368.788
392.8110895,26.18645934,269.3027246,240.6293075,203.3220337,225.2421558,234.767699,166.5479093,190.5791211,253.7456639,234.5514338,229.2284743,236.021766,239.14501,213.5831301,242.6177224,223.6747834,261.843349,224.3133038,252.1713175,272.5079947,240.7851687,,
392.7865146,699.3870347,130.775366,164.2193012,190.5560749,131.4195835,162.1255208,189.2126788,222.7374239,155.0851542,143.2783456,127.1432417,119.0186521,153.1048892,168.0930843,133.5337787,177.2817271,132.7286802,138.2655891,113.0911436,123.0836158,214.4784237,,
393.2089168,161.7904655,613.5247071,278.1344162,1030.943999,282.1136234,1157.518103,837.3061019,600.4728085,1093.833106,708.9680954,1457.006333,643.6552352,864.8055481,845.3258096,648.9373908,746.1378337,845.3478658,1126.696979,706.1963261,996.5913388,1159.953958,[38][M]+,[M+Na]+ 370.22
393.2982076,468.2309521,1881.133225,1976.117996,1861.255197,1855.434284,1812.250067,1836.477432,1874.717361,1994.087114,2043.70296,1899.136921,1655.659392,2054.653504,1858.900832,1703.508211,1950.293069,1828.782885,1920.263084,1967.467882,2012.052095,1891.636025,[39][M]+,
394.2072458,162.0088353,106.3829319,62.75263525,245.3406992,57.22575197,266.0630845,168.4633381,119.0697689,222.6791609,152.3315287,252.3343327,160.7209204,172.5136452,170.1004079,125.908145,159.3277172,163.8247616,228.879686,160.4864827,197.9612271,249.6324409,[38][M+1]+,
394.3019778,468.3890751,477.529984,533.4596249,463.2128991,501.2482164,475.603686,469.5755474,478.7694537,517.06907,533.7257625,515.1971494,416.6657107,544.7903086,476.2913419,433.4877049,525.9780259,487.7132671,497.2779406,543.851134,532.6416308,497.567126,[39][M+1]+,
394.818709,26.22428952,169.6483753,144.7533742,128.6740393,127.1499718,133.7887977,142.9652595,101.7152285,141.4041829,132.3354364,144.0083746,136.1464324,156.587187,136.3427636,144.807364,128.9924226,122.0891048,154.423651,143.8637424,151.6590688,100.1643781,,[2M+2Na+K]3+ 549.768
395.3283735,473.1371118,349.7650619,171.169659,307.1176911,288.1494014,148.8895996,350.325186,255.0656918,272.0267233,303.4810968,314.3646856,256.5653967,285.3248973,306.9663575,276.0591057,323.4190307,337.6829126,265.8931592,278.3221911,357.6228384,347.3634456,,
396.0432455,165.4741682,21.66925605,24.58216875,23.81605281,341.2115934,2580.840409,2658.80805,1383.580291,7099.883419,170.0672654,25.81066205,20.95305888,13.78776738,2115.385161,2222.958719,17.71171085,18.58632057,18.30770288,16.16103877,16.07216998,2356.82134,,[3M+2K]2+ 238.062 [M+Na]+ 373.06
396.8031667,26.84689318,79.58873603,85.46914185,81.58054309,70.59561695,82.73396333,116.052274,77.23848804,71.43975278,99.81180162,81.90055054,79.77875376,88.29541162,78.17460903,83.64306453,84.1826322,104.170133,88.65342022,78.15267302,75.55440547,65.41351711,,[M+H-C6H10O5]+ 557.842
397.276121,456.4901558,796.3730801,825.0426015,856.8169955,856.6557652,807.9477921,830.3153344,707.9812669,880.9325577,851.8666445,776.8314946,771.7514066,838.7706926,780.4535243,906.1792676,946.2659271,886.6406703,798.9120514,898.1334894,962.7005518,887.0315906,,[M+K]+ 358.31
397.990501,35.42884974,106.7916748,133.0328904,115.1560873,123.0925188,153.9364159,148.5448282,144.4630959,110.4852119,144.4091799,118.9977678,126.784087,102.8025053,152.8129424,137.041691,119.3368091,91.6831054,106.3317737,100.3151102,109.0679611,175.0920619,,[M+H]+ 396.987 [M+H-C2H4]+ 425.01 [M+H-CO2]+ 440.964
398.0456053,164.7745613,2504.443437,9.399977253,12.60856764,23.09932367,534.4840383,386.0060074,262.378007,1138.367537,48.57656436,11.87560594,12.56861184,10.53851564,335.533509,388.229116,15.57934609,14.03043272,11.96983984,13.34971794,13.99889127,423.1589093,,
398.3251097,452.387139,789.7273009,698.1572333,419.9651582,945.4631083,572.200073,620.4857427,713.0967038,514.1380546,824.9657748,607.1142648,833.0267615,372.3521947,391.4865294,850.662943,625.1020271,437.8439685,596.375081,337.4039138,705.8701205,396.2282612,,
398.3995528,291.7179174,166.8066227,101.1474618,135.8832594,64.20653678,144.6834407,119.3620479,99.67771249,134.5406107,121.7624569,113.048003,121.7267867,152.3403659,101.953668,121.3457,99.74928523,109.5655401,111.1792406,134.6394027,143.9009625,135.8462689,,[M+Na]+ 375.411
398.7673607,697.1385847,302.7012863,390.5224949,324.8455888,376.3009755,344.8574482,407.6046298,275.3757223,388.2614467,326.872717,346.8946264,236.5024699,365.2816763,305.9645014,372.423191,314.0493944,338.6559155,407.5771757,394.6938205,327.6973732,310.1163879,,
398.9474957,29.42261252,88.50754188,89.90106648,97.68187796,135.4532547,105.7829517,177.1048142,85.26700006,85.39238033,110.2016149,91.46258552,82.39513647,76.56420087,111.7090632,105.4009132,72.71301558,87.85500543,97.47380875,88.36699801,72.5708788,115.3804274,,
399.771406,697.263823,278.6687338,287.7727189,365.8843306,331.7924134,330.6955609,365.1365042,380.0089288,348.5818403,348.312126,384.83924,216.002884,329.8605081,357.0381448,311.8005929,382.4776225,336.6126771,311.0997691,328.7256379,348.6333381,369.922404,,[M+H]+ 398.766
400.3173127,383.0041779,207.3977869,306.3761438,101.669669,166.4521872,152.2006011,213.5834127,243.0425136,137.9457655,207.6891173,226.358104,97.52493217,151.478449,129.2892174,230.1810799,232.904116,153.1495509,66.82241218,99.08433798,175.0334414,197.657125,,
400.3806104,413.5316194,259.9317588,114.4119327,177.2471578,96.09335621,138.5926587,234.9503764,175.1100824,120.2946522,229.882564,381.9440829,95.83964378,101.5386899,181.5395147,114.1551876,236.1537937,132.7225902,135.0984338,134.6946792,192.2139437,185.1559301,,
400.8330639,25.57178141,350.7534804,244.2323538,259.3137563,286.5972184,301.4267879,202.4381014,236.2732315,301.0906055,289.526131,270.6267346,278.3133943,282.8634765,238.3168285,282.12921,276.9916623,289.2214864,287.7276909,293.6145351,334.0641754,271.7385203,,[M+H-C4H8]+ 455.883 [2M+2Na+2K-H]3+ 539.804
400.7622387,697.7746804,141.6385603,108.2355302,182.6405868,162.0029269,101.7002307,109.8104406,122.9625654,161.6277272,130.6814419,128.0108555,97.45518422,137.0143072,150.7293536,148.588248,163.4506728,167.4927384,98.1516404,130.9827822,173.708532,113.3505552,,[M+H]+ 399.756
401.7530022,697.9706534,50.05074981,52.2015925,95.50093596,78.01526706,83.50856071,64.34495819,83.52901025,74.42158995,90.93276919,62.99541685,66.47815482,70.91000715,79.18649501,78.75268164,92.61681561,79.81620413,65.98414994,78.04116912,65.60213238,66.08868017,,
402.0272612,35.90723312,220.6020279,198.0679708,194.4794166,262.2022614,202.4248075,202.1136578,201.5451365,243.560758,234.0680849,253.5860973,235.3179894,266.9350154,197.8008365,194.139517,154.5353911,244.5316178,221.4187502,276.8863153,225.870346,187.8164095,,[M+H]+ 401.024 [M+H-CO2]+ 445.002
402.8308376,25.74552198,352.1781143,285.7686058,233.1703917,289.0213503,331.1812645,208.4941971,248.422119,319.7444766,293.4931512,282.4250276,288.8612842,307.305295,251.4625907,309.1525634,294.6074923,304.8428893,324.1828973,313.8229739,336.5974397,301.3450522,,
403.7596122,698.1832425,49.85781952,61.0976529,59.52600061,67.11536127,96.67058675,51.43722874,60.47885022,80.16355112,70.74454584,78.49836785,48.97805172,64.02912262,52.57294003,69.50820059,71.5552092,84.31398506,55.78287759,52.31134652,44.26643855,65.23456286,,
404.374085,532.7432308,98.88934809,93.06500227,324.3624728,184.2121907,190.8926003,142.022704,167.0884873,171.3812143,92.65731609,88.43715191,85.77929545,219.5142215,111.103108,96.92685419,234.9686629,102.6795161,92.58570422,101.2814352,146.2421508,266.3133267,,[M+K+NH3]+ 348.384
404.8261831,26.77283495,175.5614473,148.9094805,111.3178425,145.8612313,161.8641735,89.95309989,141.373678,135.5750631,153.005205,165.3428805,145.8065995,152.0054215,117.516837,158.9473481,162.1166738,161.801625,156.5872303,155.5038965,146.3717597,149.1665233,,
405.2919937,475.0424614,293.9631387,365.7937821,335.1705236,346.4379495,358.7296603,433.5807724,320.9017758,319.0588868,338.5615352,336.6172971,351.0886379,366.3649614,369.0244377,393.1195088,311.7092311,570.4001835,362.975521,364.8720853,335.817466,364.925623,,
406.8131387,27.2697618,82.39079468,92.04562394,85.83040667,94.81340156,70.16059459,76.83829101,93.82117843,84.09137423,85.34302187,72.66149133,64.81670548,76.62119698,82.18026516,93.50143031,94.81064711,76.72135433,72.66598601,69.80026716,87.43087224,88.61226903,,
407.1883882,163.2486191,138.0147629,41.11997174,332.1631652,34.61279394,276.988757,210.3116332,116.429191,301.507852,169.7189058,346.4383043,161.8069562,197.7184426,264.5002082,154.9254157,178.9783473,240.6197752,328.6506961,167.6583018,244.5496808,333.7623787,,
407.7543043,699.9738582,73.50780776,72.01215206,87.88712327,84.02161252,70.55343222,94.63714175,66.58536826,81.26592617,90.01816067,75.80858568,82.01929919,64.86121005,81.29159517,79.53833097,80.45980008,73.68799431,89.66825566,80.1515414,55.4746668,71.60831644,,[M+K]+ 368.788
408.7753693,703.9466118,103.9886439,78.22346683,106.5212604,100.4836344,101.9345263,97.41309148,84.53603525,97.42271923,91.75480319,86.69127258,95.45493513,79.02729668,113.0453261,97.7829056,101.1222454,74.48560989,82.77680709,93.33355251,90.06303701,100.642337,,
408.9464672,26.55871962,199.5840553,243.6734701,294.0991635,293.6946949,226.3961626,275.96064,221.9156054,289.3674096,255.0138087,220.2159658,232.6656549,211.0238009,244.8522644,226.5651789,236.9427676,217.8739685,205.9689325,242.9502278,231.1145197,233.5471761,[40][M]+,[M+Na+HCOOH]+ 339.959
409.1658589,297.5736288,105.9289042,159.6685912,167.218758,87.9732036,162.247014,141.2658307,108.616024,140.4216015,120.8157207,113.0329879,108.3543558,111.2291424,94.85244441,119.0378269,142.3726892,137.1566165,130.3897052,145.0622889,151.4427148,152.7510132,,
409.3245543,475.851071,502.6023174,451.0678828,546.8848563,536.3724742,390.3282008,393.2152,444.5195703,525.6056835,512.8732642,427.1571983,375.89302,494.203643,425.8816936,521.6628802,749.4035316,535.6402913,443.2884248,513.872288,720.5773453,540.3291514,[41][M]+,
409.9431396,26.47532715,60.9788502,60.17732503,63.63948609,69.68492408,70.51109036,62.76647751,63.09839353,63.0820648,47.54765756,75.67062562,66.01074897,71.40406465,81.43497562,74.98818851,58.99922387,70.83500456,72.801553,46.27025865,57.0802106,68.91795173,[40][M+1]+,
410.3126242,475.1733865,149.5329495,171.1040987,132.6092985,136.8386463,320.2158826,114.7221824,132.1313856,260.7373004,146.1215145,156.8323763,131.0562443,153.9594338,124.0616455,144.1498049,257.6468987,247.5760671,134.3157978,169.627634,165.8494264,184.3685968,[41][M+1]+,
410.7619377,699.67186,109.9361104,75.64926073,54.22464562,55.38367846,59.00287643,54.1613456,54.3997637,96.49327735,64.69095824,65.07359791,74.44469957,62.56345485,71.35011768,98.45200282,68.8717969,88.09785269,86.10159546,100.9662106,71.82713013,64.72581818,,[3M+2K]2+ 247.874
410.871341,25.53098562,434.857401,346.7138104,363.2664932,350.3765711,385.889395,320.5017238,324.8157326,379.1549048,373.1554591,359.047149,377.844636,375.9968444,334.2260231,327.1170122,334.9576535,394.2925775,382.7166025,403.4097561,432.1869809,350.565061,,[2M+Na]+ 193.939 [2M+Na+2K]3+ 565.844
411.3090381,449.3078507,186.5894635,178.884638,221.1455683,749.7167339,355.7267905,204.8705311,154.769458,197.5790046,133.1398584,254.1371077,193.4267469,936.6566274,417.9585993,196.3179895,245.2274321,161.4990944,197.8884631,178.5945533,259.2843251,282.5355343,,
411.7623301,701.0240089,138.6344516,127.9587484,133.6744999,110.1202029,149.867332,137.1397716,119.7343725,158.3560618,119.1632823,158.5696493,114.0959467,97.93206414,157.0682832,133.7028133,108.8159857,180.3357046,182.5217558,149.7817914,165.2175466,113.5274969,,[M+K]+ 372.794
412.3643587,291.8918126,141.9374523,84.91036323,125.0601281,53.64079821,136.5590792,112.7784342,91.22549629,118.9211205,147.1892348,112.3155144,124.062509,126.7925156,85.03608465,97.05955671,108.169858,133.071977,55.715835,143.0737131,132.2925243,122.8391116,,
412.2848784,266.2956201,465.6735554,369.3656476,497.8619352,112.7649454,151.7536237,1248.175125,140.8339663,109.3458558,125.0976499,170.6332667,245.2381521,860.540263,483.7427319,720.0725803,281.5194422,52.5231886,239.9627168,59.73966865,269.4244853,722.5078614,,[M+H-H20]+ 429.289
412.7774606,697.8239249,393.7481102,353.0947637,319.4045059,304.5409697,377.9668765,401.9550524,399.5854829,428.4832364,402.9732143,371.9586369,283.9532814,332.4603931,357.1480021,357.48308,356.3205685,380.2511099,412.9410542,373.3937636,399.6920573,372.4766891,,
412.8960806,26.80792351,267.796478,208.9032271,252.2328663,298.6407134,388.3702625,216.8303093,274.6418683,308.0716025,297.8506129,263.5035336,281.7375855,279.5468048,302.8108514,267.1312327,258.7016898,285.7202579,253.6677563,289.0840634,316.0234699,220.4839988,,[M+H-CO2]+ 455.883
413.2672059,467.4778315,1172.290675,1272.6918,1105.607146,1157.389015,1172.783958,1325.733752,1253.94283,1249.97204,1425.213655,1284.213526,1066.121827,1323.808849,1180.812157,1444.991343,1231.28743,1223.952276,1200.62708,1212.947021,1287.135509,1252.142516,[42][M]+,
413.2786443,695.6576394,464.6564719,434.9289065,384.551466,453.1110116,373.6002199,388.9979951,453.8506376,423.1489872,463.8318701,377.0837514,388.3004624,401.60312,339.8210381,363.5164172,384.2257332,352.8363944,424.3176454,375.7680327,439.2339682,379.8492571,,
413.351463,291.8405287,471.322211,303.2451155,443.5938119,176.773683,474.4360881,337.7402899,293.8939589,488.5944322,458.3313565,419.511723,435.0281887,501.329193,267.9998554,309.655093,311.3021313,374.4227145,289.1076379,483.15957,462.116225,490.5719894,,
413.7857853,697.5175013,343.2745438,146.7539034,280.5087855,300.7986366,274.3867367,302.463415,161.1058277,158.2797807,264.4162214,306.0065492,189.9553046,312.5529591,224.4381791,290.1913424,460.7143753,339.2024601,196.2777692,329.1379652,504.5260956,180.5164193,,[3M+2Na+K-H]2+ 247.874
414.0550187,136.0006355,12.27899462,9.042827294,11.73834187,24.22828457,10694.26219,4412.578032,2873.999784,14270.92044,1219.634254,15.11274435,8.216749386,9.064646912,3392.199414,5818.75549,9.637913818,8.223447701,13.13066791,11.03858098,10.98917562,7644.57586,,
414.301135,265.8759178,242.1093511,6417.538389,11630.17948,993.4787298,6059.925643,10728.31483,6629.778689,693.0158709,1613.750756,4231.70776,192.8898258,7255.917769,2422.400842,4706.624375,294.8221621,96.92781418,73.81216322,197.2495661,3707.068771,21334.02364,[43][M]+,[M+K]+ 375.334
414.300197,229.5745621,1065.973041,1841.704245,2200.176546,884.3130391,7315.607241,1195.236985,193.4772548,634.3765265,615.9365818,995.4328024,757.6512044,6266.892004,385.8520781,952.1317378,226.0432169,412.6395606,79.6433781,784.193548,2125.659302,2682.956868,,
414.2666448,466.8124305,303.5159436,337.6211342,305.1917628,295.4215659,314.0472582,381.1247479,356.5305771,335.1683573,360.816202,347.7260929,295.5900335,359.7747262,320.4668107,418.4001169,339.6057875,306.8375193,298.2062661,299.9183989,324.8625267,322.3177048,[42][M+1]+,
414.3753396,291.9557658,661.7890726,75.39752144,3751.748523,61.9386215,119.9518058,104.3736472,105.7217555,107.9060876,114.7031975,96.73776904,109.2337051,120.5337132,90.56403525,95.49818718,964.5921514,223.1919113,462.3844594,129.8889934,104.5665993,127.9557176,,[M+K]+ 375.411
415.0717478,35.01568918,159.8478921,159.7407217,182.9314083,225.9073141,183.716765,240.1220402,170.3498013,125.6103408,214.2415329,135.9888356,210.7599264,177.9301935,207.0339579,225.3640889,158.846465,198.2127832,143.5395927,216.2511642,207.8984318,141.9079448,,[2M+Na]+ 196.04
415.0574003,136.0006355,13.64332736,10.43403149,13.80981461,25.31709508,2290.385484,917.263009,589.8125537,2841.33535,245.9244808,13.05191557,4.793103809,16.03745223,676.3946655,1223.782279,7.572646571,13.70574617,16.58610601,8.968848346,10.30235214,1517.980854,,
415.212401,325.7671156,2294.787177,2900.773808,2607.709087,869.1451564,2598.326894,2083.764432,1717.88526,2559.778856,1937.901483,2520.173714,984.026936,864.4170161,1408.068255,2429.188371,1948.780526,2194.152517,1253.873422,2159.128828,1882.363871,1783.020705,[44][M]+,[M+H]+ 414.204
415.2561615,167.9125063,354.0381309,114.6459022,596.0474393,162.084144,583.124333,456.6048484,290.4035781,547.3193382,404.3282614,687.1960867,395.3815595,267.1181531,484.6594305,259.7285267,288.2841603,391.9075577,551.8389749,310.5745238,474.5784016,545.4084142,,[M+K]+ 376.292 [M+Na]+ 392.266 [M+H]+ 414.248
415.3440324,447.8164249,682.6571804,182.2926877,571.790297,325.8160458,723.1316792,848.1011893,461.386238,468.2475681,523.8799,848.5208834,305.6449329,336.4343769,752.6218533,620.1160778,933.9349427,407.2392267,433.3823493,445.4826332,598.9167608,706.9407231,,
415.3045351,265.9276259,81.14373731,1988.617522,3526.937606,320.7254972,1907.404843,3422.015868,2046.34359,251.9490568,502.7082627,1305.256569,57.54023637,2214.93109,750.2975252,1486.610601,298.8879936,53.44016729,55.63094647,71.79385147,1173.40622,6307.826925,[43][M+1]+,
416.0539826,135.8473647,10.93909166,13.2370059,15.19079536,16.45851694,1492.928685,601.3341283,378.521799,1818.733764,190.0829089,7.556372173,8.901478502,8.380273096,470.3653071,776.0327364,9.646978439,8.241380394,7.610616083,12.43208628,9.626831607,1021.452746,,
416.2164771,325.6426779,621.2193172,783.6106283,760.0567922,252.7656272,742.4698712,577.8770912,475.9404337,720.7495924,539.2765424,713.0055259,267.8272802,239.0640031,391.1196314,673.2832041,521.3906617,646.7241615,382.123289,604.1713142,544.4092967,493.4984368,[44][M+1]+,
416.306743,266.0156076,36.17328577,415.5567095,620.3798842,69.57417282,337.4448298,654.2366815,413.6749577,47.26220228,101.7288199,247.8231869,31.97433687,433.2102033,168.8485924,305.8833242,33.18657459,28.0840423,20.16621798,29.88164495,215.188231,1434.837198,[43][M+2]+,
416.2751551,165.1782127,193.0909957,72.00902845,322.4375766,73.27508372,250.9123844,192.6717257,146.4865872,243.949798,163.8205556,523.5175379,242.2257253,221.0181599,300.6577811,159.8177619,197.7081281,192.7293778,377.8093273,176.3743251,245.2798737,273.0651426,,
416.359588,519.0106544,696.8980595,282.4700306,372.2338954,213.7841903,444.450175,136.9045434,106.0923922,342.3964975,373.6567972,621.4741039,298.3660229,141.3195848,159.0568006,236.6217327,183.9003067,306.2137614,196.9037348,264.3929936,442.8705236,205.0695174,[45][M]+,
417.0604446,35.61325635,221.1569943,132.1676196,183.5297384,188.3681658,169.5640869,180.9254711,154.4101457,166.9899311,154.9673483,142.2824055,216.4250354,180.9980682,207.7368802,184.2335992,153.6814676,162.4232541,153.8086127,160.6036243,139.4240566,134.7045197,,
417.373745,519.8604568,280.50502,95.74264349,142.0013301,77.60805255,136.9729844,55.07193217,33.08005557,124.0308356,135.9843824,232.529155,94.81401697,74.47748893,57.95908729,74.79218778,58.82542066,105.5530289,83.49819694,100.3419189,167.5331825,81.20620023,[45][M+1]+,
418.1932584,79.72966043,174.1994018,105.6915741,110.1077853,217.1582717,208.7502113,278.8517528,109.8981413,354.2563834,330.5661025,151.7968548,226.9938713,30.15180053,226.4002417,216.5523701,188.4723559,674.1107007,123.5360388,739.847379,770.7680814,42.0594539,,
419.0124057,34.78405674,130.2818667,147.9451243,136.1292857,160.2548727,180.4030972,129.3632038,104.4660143,194.4378274,188.1766443,122.9175746,141.9317475,133.992989,123.100806,184.4339608,113.0684463,171.0712332,112.5973712,131.6450215,173.9061889,115.0163255,,
419.3158748,484.5732207,538.6340685,596.8281594,424.0088542,337.9139733,545.8270081,501.3604944,392.8439341,405.6815985,485.0072912,540.8422594,371.829485,368.4333791,548.708564,405.6835528,457.3656773,440.2083734,492.4616642,438.7596154,151.4266402,575.8583955,,
419.80161,697.8401386,44.6298601,73.43200255,56.96058696,70.02082957,77.09125989,60.60368387,89.79382941,56.12098066,81.25673211,80.52154399,79.08405687,63.40894547,60.64012573,58.4123228,56.28857311,70.46241336,54.89990577,94.76882569,57.59856246,95.57892128,,[M+H+HCOOH]+ 372.794
420.0580078,41.1927538,157.7914047,101.660937,131.42501,141.2085676,141.0417142,151.2781025,114.0141216,136.4025903,147.4326636,134.5681523,149.8764065,133.8070732,141.7279856,117.2405207,128.6483006,140.2927466,108.2249779,155.0809641,147.8562938,109.6320803,,
420.1686589,194.7768159,151.7640426,120.4000416,145.4397513,113.7506495,174.11356,116.088797,116.6351968,149.6699685,134.5132943,162.583384,148.9674776,171.3121428,137.0718985,128.5598452,141.6382372,131.757525,166.7369448,153.7620063,190.3502945,145.0236286,,
420.8929173,24.91146546,420.8525064,369.0213292,384.2204865,337.8705553,442.8070186,340.6393547,342.3282003,381.6053417,403.4226308,361.7111009,378.8539937,428.2352264,313.1913378,377.4236719,370.8542978,370.3106628,400.0623078,423.2360007,442.1345188,374.1261831,,
422.2488547,696.6064338,149.0171238,119.4099426,131.4076115,162.1731751,122.1366077,115.774488,156.1285763,130.6548357,126.9490419,109.3288074,131.7885929,157.1402074,138.7528169,133.1266925,136.8364475,120.2440043,149.0136099,137.1938869,140.8919668,113.3600007,,[M+K]+ 383.28 [M+H]+ 421.243
