mz,rt,X120621_Pivus_000101,X120621_Pivus_000201,X120621_Pivus_000301,X120621_Pivus_000401,X120621_Pivus_000501,X120621_Pivus_000601,X120621_Pivus_000701,X120621_Pivus_000801,X120621_Pivus_000901,X120621_Pivus_001001,X120621_Pivus_001101,X120621_Pivus_001201,X120621_Pivus_001301,X120621_Pivus_001401,X120621_Pivus_001501,X120621_Pivus_001601,X120621_Pivus_001701,X120621_Pivus_001801,X120621_Pivus_001901,X120621_Pivus_002001,isotopes,adduct
#,#,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,#,#
598.2642983,363.2921644,17765.10705,15692.47067,16344.32237,16014.74131,15935.28276,12080.18639,15902.91104,15694.07871,12732.01326,15705.02723,22371.81534,12991.7412,11784.58729,13858.04127,13030.34006,15989.4431,16668.26138,15508.40191,16312.94042,15927.89835,,
598.4215404,441.0211144,131618.2291,105358.3918,138336.8544,56901.21302,66277.88256,39586.10698,114115.1066,78387.75263,75213.35052,100346.5674,92645.77693,90487.90752,56294.81547,78576.62123,79191.52412,77225.57442,73151.68004,119755.3874,68442.3191,63994.33114,,[M+Na+K-H]+ 537.49 [M+2Na-H]+ 553.464
598.4977719,636.5649473,7074.184647,6599.781738,9383.627608,5871.824454,4961.989218,5197.940688,5917.123045,5381.628746,5629.746903,5253.159861,4974.757465,4723.003761,4332.921208,4762.211611,5157.272364,4060.886398,4991.819735,4881.756331,4609.815288,3527.040126,[223][M+1]+,
598.9852519,30.39970332,8127.151521,8054.588938,7358.124835,9820.459577,8514.481466,9183.704869,10157.20026,8760.068535,7552.191627,7713.95051,8789.891634,7754.033357,10303.03602,8191.524247,8455.733395,7838.97238,7335.159045,8404.756489,7059.49572,8461.265622,,[M+K]+ 560.017
599.2514751,332.8327846,29207.14914,24715.20502,47485.17851,25702.95751,18294.8706,36486.40692,41107.2358,20929.69682,29713.25729,33227.70322,116591.0844,22132.4348,52412.6574,23510.40178,31753.22418,48995.54389,40444.10905,25618.23906,23014.51762,17950.74979,,
599.2541423,253.5465114,5358.48457,4179.248636,7578.232078,4082.714906,3692.483848,5467.56106,6995.400612,4219.524288,5698.972396,6324.42491,15681.5437,3950.840613,9350.745853,3714.376859,5340.10334,9681.210052,7104.830742,5677.457568,5003.89557,4265.601311,,[M+H]+ 598.248 [M+H-CH2]+ 612.26
599.4222987,368.2946984,11598.2198,14597.70854,15984.7847,16335.27237,18101.64302,11981.58075,17696.52431,18803.50515,17391.45062,19086.45962,18776.8333,16303.23548,9984.049715,17392.81756,10627.91769,13465.20801,12326.54485,16010.61112,15755.78488,11656.78822,,
599.4332001,421.2397026,162951.5023,154860.0903,185150.4211,59721.3174,72227.94223,33589.5049,164644.4381,86499.13921,90752.7667,194311.4002,124576.9882,138363.0214,69402.13946,122256.6169,103178.3087,97452.7869,93055.06164,148501.3901,46025.48511,80405.28998,[224][M]+,[2M+K]+ 280.236
599.4831579,573.7896004,8066.669119,11654.08866,15176.10078,12067.12037,27700.90281,23066.55168,15622.09639,27108.93648,11053.73346,11657.57662,9560.688912,11520.84518,29686.42329,10728.51046,18514.14951,16158.51477,12709.95964,17737.22245,14977.0248,11828.58991,,
599.5035482,644.9720261,21359.69961,19888.59869,13101.60534,20521.47641,16218.61983,14641.58579,13862.89921,11092.04057,12563.03093,8952.90696,12282.87669,11540.00326,11720.35991,12567.10368,11656.09952,13622.93758,15248.34684,17933.40927,16918.84653,11803.34705,,
599.5076497,1076.554011,3858.978067,3773.123625,3527.871784,3708.156185,8271.781632,6108.648133,6388.016917,5915.834898,4910.274717,4348.333518,5388.380679,12500.54307,3904.460399,5783.522036,5506.626603,954.8480012,1022.320482,1051.342078,861.3555469,1124.667026,,
600.4300674,421.1773574,52369.6048,64862.92579,55527.1734,17897.63424,34397.34277,12850.35646,69291.544,36628.01843,35756.58747,83958.92692,52260.19018,57427.76354,22612.11556,52187.42966,43639.3421,39812.52138,31890.46258,60547.57325,18310.76374,27153.13387,[224][M+1]+,
600.4681408,342.9788618,45813.80145,32959.2397,90800.43405,35692.57853,32188.17289,33693.24785,32312.5684,35557.91175,31769.0506,34066.75018,29839.47665,33199.15129,31413.94687,34396.85405,31562.15151,43385.51539,41209.34484,40475.01935,41789.10511,39100.90306,,
600.7455322,34.28319698,3070.154265,3076.621537,2662.52764,2430.505719,2102.718527,2777.802321,2518.709715,2940.069311,2450.149261,3017.301194,2702.894289,2416.433504,2305.512173,3140.840053,2591.237678,2560.972065,2493.091849,2273.975557,2883.017179,2432.5124,,
601.4431173,420.8960149,28677.66238,27516.33593,28517.46286,9451.284445,11173.61939,5985.08459,32311.00451,14558.93128,16706.65357,41425.4303,25375.09623,17760.48287,10072.26008,16087.32482,21911.57493,12175.3335,12157.97103,33168.19533,7045.946287,10770.37926,[224][M+2]+,
601.2600797,365.2988886,7517.392824,7818.39081,12625.5836,6378.282188,12628.76781,12243.23111,17427.05439,12939.92866,15325.14902,15053.92093,14221.04459,12767.09556,16997.96134,12940.11178,16012.4938,14730.80214,16019.53016,14061.95749,4482.787343,4116.363049,,
601.516055,661.3777264,23415.90589,16776.85477,12977.71525,17396.85315,12596.45351,13237.79068,13372.68713,11659.48741,11031.54025,9191.126695,11510.45487,11742.03583,11331.21391,9796.918838,9757.049755,12751.40118,15109.34937,14421.83499,13460.85346,10232.63216,[225][M]+,[M+Na]+ 578.52
602.2756386,380.9270898,11105.4548,12709.52635,10670.4871,13541.74049,15340.4856,12532.83902,12657.32648,14276.36325,14416.25063,14929.5382,11421.59157,14310.50394,14231.8379,13082.44276,11129.92366,14852.04802,13898.36771,13357.82496,14582.52244,15261.47868,,
602.3059467,139.8643569,6714.940911,4189.873443,4362.131738,4220.85101,2633.817032,2837.004431,2463.606917,7271.245788,5310.987927,4963.869761,5763.416495,3730.874989,4582.345549,6939.508304,4079.852635,5984.249622,2995.897064,2264.357624,3094.279454,4304.277215,,
602.4464561,258.8693306,7099.685567,7830.3964,6471.107187,6081.956319,5369.181533,6517.568042,6653.380212,7959.458924,7308.761041,9296.765022,6789.558209,7604.306076,9165.939656,7023.91157,3621.659407,7856.803991,5835.496867,9713.107696,3588.499028,6843.906916,,
602.5149683,661.0838951,9531.238549,7747.346477,6626.779801,7300.507817,5168.624865,5313.661736,5912.520423,5033.35809,4896.390746,3910.114243,4763.945833,4412.577591,4782.655781,4425.660508,4274.442203,5270.313579,6249.059975,5969.658409,6249.076641,4224.852591,[225][M+1]+,
602.6315381,35.07212388,2068.493988,2119.441672,1739.781274,1892.640957,1877.929505,2295.980383,2025.025196,1822.063861,2121.360808,2281.682694,2311.188094,2757.0941,1792.778537,3031.594043,2189.863421,1710.312231,1997.667219,2406.355528,2435.303607,2208.636196,,
603.2249714,332.7726864,11955.91764,11306.40501,19403.92746,11904.2315,9913.443289,15504.18457,20712.1301,10713.07923,13667.58605,16701.1865,59300.04347,11313.342,23341.03659,12736.61825,15824.70579,23190.52714,19703.6085,10578.02036,11761.46015,8414.035996,,[M+Na]+ 580.234
603.2989689,494.5484369,6512.725053,4384.721813,7853.345099,4774.383459,6363.934744,7688.473572,5694.042724,8545.98399,6759.719432,8318.173088,6142.45652,8504.013178,6998.130773,7809.908784,7850.525316,5828.281598,8925.242338,6671.064231,9478.712106,9568.840849,,
603.4668926,457.7413399,838973.5264,754990.0281,808087.3011,338251.6154,371904.4144,177130.3592,850304.489,583433.9159,634346.4841,1013503.154,775410.504,814127.129,397493.7323,666655.1756,711383.7684,648001.8637,650636.3853,839135.503,231366.1438,527862.886,[226][M]+,[2M+K]+ 282.251
603.7928844,118.414101,152871.5823,180135.4833,218633.0808,100695.1312,115766.0494,117137.626,96731.25226,142778.2919,102150.5862,180752.3602,74491.66411,177413.016,133124.47,240913.3734,176980.0086,158091.7468,149019.3798,147991.6918,195600.7171,166367.6179,[227][M]+,[M+Na]+ 580.802
603.922388,386.0292913,3565.244473,3129.282419,2636.167111,2663.562162,3229.477075,3086.161905,3090.70206,4062.860964,2915.243422,3567.099974,2562.273999,3653.696061,2776.542728,2954.049074,1438.118782,3146.359173,3448.909086,5250.456531,1610.715271,2021.737454,,
604.2891651,350.903918,22754.47182,24202.89556,20993.16016,25998.25684,30638.18508,27913.50361,25678.51207,27480.12835,27969.66167,27772.51796,44623.71111,21252.97266,28633.53116,31443.83955,24707.01775,26409.13231,30247.16008,22440.3421,26544.53679,26208.75205,,[M+K+HCOOH]+ 519.331
604.4701361,457.7413399,344964.0569,309510.2485,336187.2377,137039.4327,152175.5929,70439.82035,350827.015,241392.8819,261240.6955,423263.279,319757.4563,331874.3332,162336.7878,275491.851,295851.2055,264462.1666,267469.8162,351978.7887,96113.15745,219223.4863,[226][M+1]+,
604.5827908,34.21339845,4653.601977,5049.620857,2858.428466,4431.061291,3671.131546,5218.269475,4180.977749,5491.055617,5100.333822,5297.688125,4466.73574,5786.597469,4291.719763,6882.550553,3890.984491,3880.528882,4741.286718,4978.09556,5781.180974,3857.635196,,
604.7955862,118.414101,35468.49443,41652.29245,50361.11097,22874.63719,27158.28347,27462.39311,22482.9709,33063.12936,24526.58842,41849.91535,17274.51158,40080.50853,31359.51863,57542.0853,42355.44309,37851.34105,33180.59299,35684.51058,46994.20692,35924.25455,[227][M+1]+,
605.3745773,345.5067735,65608.05266,53299.68197,104616.722,56465.13956,57133.83317,54727.47841,51272.90625,52056.04842,51394.70241,52648.24407,51325.35122,48971.33231,47899.83018,51810.79492,47920.85736,64792.22388,65200.59525,56550.03566,64760.30153,59484.45666,[228][M]+,
605.4716415,457.6281055,100351.1268,86951.12702,97153.43341,38549.98948,42025.8631,21032.07339,95769.45611,67958.24711,73494.83261,119078.9049,89767.55912,93609.04299,44921.30372,77182.27894,81222.7571,74709.61509,75875.29886,99570.74245,27269.70362,63735.33419,[226][M+2]+,
605.5733202,696.5262295,8575.84824,4348.30477,4952.25204,8230.276923,8332.470911,8065.259559,4636.733944,8891.376341,7783.222123,6076.614675,3618.974726,5258.059487,6649.357254,4397.979532,4655.71961,5661.077586,10200.57805,5103.708054,5513.483227,4524.812568,,
605.7950615,118.4833527,3129.053181,2580.979224,3683.464787,1746.864304,1898.046774,2126.995889,1991.479193,2506.074113,1739.043175,3110.369593,1436.909019,2696.929668,1996.448818,4142.984953,2963.578829,2676.603825,2561.518126,2490.099512,3420.316082,2833.271363,[227][M+2]+,
606.3070807,388.5318041,13235.78054,15596.07465,14500.15187,20544.94422,24177.50953,18355.60669,19147.28765,22097.76353,20821.42545,17847.41967,19362.37819,18387.99983,17332.3412,21272.05617,15449.88951,17795.86307,23343.77224,15804.77179,22491.93947,17002.69731,,[M+K+HCOOH]+ 521.343
606.3697165,345.2943167,26018.23182,21451.5388,37062.77195,18190.64478,20522.74342,19809.79799,18177.15022,18438.85147,18973.22447,17627.81611,18929.948,18024.40192,19809.26435,18260.27877,18603.61457,21586.1582,22981.93839,20609.54179,21541.63435,22584.68068,[228][M+1]+,
606.5734502,34.08025332,6714.286951,7375.337894,4330.256572,5702.806189,5042.111088,6943.497146,5563.474758,6447.752511,6735.102135,7359.886292,6870.09081,7616.143114,6234.40129,8680.128432,4885.136247,5755.18247,6799.28266,6686.84962,8022.394916,5313.419527,,[M+Na]+ 583.586
606.4620783,457.3503478,36071.70607,25659.10171,39822.61768,12731.49859,13772.89463,3606.448274,27217.79781,19335.02793,19488.54351,32722.48797,23545.39989,24205.0747,11525.83245,20014.74579,21311.15208,19903.02646,21056.6096,29421.3025,12190.69643,16749.90403,[226][M+3]+,
607.2981063,388.0356005,15276.46934,18034.97694,13668.11482,18592.78912,22649.57556,15289.30677,15909.4936,21522.52418,19390.15283,15390.69682,16804.386,14417.94787,14161.89758,17426.5855,13157.85196,17337.90176,21885.78594,14570.8136,22487.94944,15909.46065,,
607.4295296,441.9687898,133940.7088,109127.8967,145891.9926,58711.14129,71187.33357,40305.77975,119547.5052,80181.41782,79896.54306,111030.1827,98597.82313,99108.51248,56815.70629,82903.80382,84390.37287,84344.74147,80077.64891,127037.293,69248.39847,67631.39098,,[M+K]+ 568.462
607.3967178,258.0711967,10373.75954,10227.37317,8663.013156,9270.148528,8974.546697,9631.677192,10752.88778,11284.46082,11505.41602,12990.30153,9347.659551,12730.82111,12833.5707,8536.08695,5030.237143,10365.53112,8975.502971,14953.74125,4135.607257,10414.33507,,
607.4972811,499.3823137,91822.19094,86865.21604,177291.6294,65124.74494,92028.52033,57006.42391,122013.4663,116224.6254,107698.039,177891.4982,135173.4358,117041.9086,85528.77527,100983.7904,126534.891,79792.82691,92456.9753,140254.5571,127214.34,76407.22181,[229][M]+,[M+H]+ 606.492
607.5695738,738.5764922,9979.056251,9298.976834,9826.669067,9649.876397,9228.203202,9561.120525,9594.157792,9231.309706,8382.744537,8762.462211,8664.695338,9005.703879,8903.154524,8449.542565,8229.448588,9533.655954,8615.731911,8378.245278,8483.61505,8700.686133,,[M+H-H20]+ 624.572
607.896456,321.3709324,5480.665658,4405.67008,4211.320636,3823.089611,4897.358499,4586.802589,4734.091214,5649.787133,4942.803359,5253.177498,4062.344107,5342.422737,3832.415725,4016.418206,1571.860258,5046.552968,5774.980196,7172.398951,1890.398083,2339.93421,,
608.2903551,384.3053851,3458.406878,8075.993158,6750.728671,9677.610005,7242.538313,3579.41944,7491.897434,7970.683933,7243.341278,6891.569413,6891.825079,6590.65971,5409.451928,6976.616824,6425.918672,4012.010027,7799.976733,11147.48489,8241.194082,7640.58975,,
608.4144237,439.9828788,174753.9624,125795.889,243045.184,80708.83828,88395.46197,56258.99717,133671.4753,99442.34187,99482.81374,123540.2575,114153.1607,111004.3567,71967.75257,103901.8747,102435.086,92176.65483,96717.82034,142313.0028,98129.35624,83192.56643,,
608.4996058,499.3823137,36496.24789,35944.5295,69982.18647,25939.87398,37086.50126,23539.93939,49233.71706,45862.78717,42429.69294,72077.26041,52664.53162,49668.69973,33656.42316,40379.48659,51837.40198,34011.69434,36062.79326,57338.46178,51579.22954,30185.21476,[229][M+1]+,
608.5717707,33.90308614,5343.188527,6072.552644,3695.635631,5064.186247,4028.708524,6109.002697,4843.519336,6243.847268,6136.428238,7021.112653,5540.752645,6593.420596,4789.907046,7555.245061,4564.551685,4796.355752,6039.48235,6090.392208,7102.069762,4688.981757,,[M+2Na-H]+ 563.605
608.4720786,578.0586626,4046.089633,7192.359428,5727.507182,5729.523979,9961.219913,8727.300036,5143.82402,10285.6128,5565.034576,8960.709944,5649.240259,5721.523925,4417.455098,7106.327431,10402.83277,5259.255255,6462.071777,4444.325523,3741.940345,7946.156283,,
608.5935139,738.5764922,4669.034626,3761.837886,4174.978961,4122.875691,4569.411792,4355.130381,4376.878853,4183.68242,3862.558298,3847.684765,4384.531138,3566.552406,3793.248118,3939.266136,4042.267489,4163.446598,4125.739495,3902.305226,4233.19283,4396.856712,,
609.2409558,351.4161075,7100.663945,7712.512315,6063.247249,7236.994079,6946.166827,7555.392984,7316.649593,8362.630612,7528.397621,7142.232451,8643.688283,6854.699449,6746.252151,6952.047725,6965.421301,7217.842807,6869.864634,6816.317177,6674.833133,6561.865307,,
609.3071711,682.9206052,9743.125026,7815.773104,7206.968406,7625.96574,8743.565002,7375.707605,6485.510797,7348.656326,6755.023222,5954.645648,6235.567111,7033.027303,5029.396078,6407.869735,6738.267612,5486.843641,8448.573738,6154.58906,6566.589794,5704.687182,,
609.3936912,438.058745,72788.8028,55283.07756,97142.51208,40776.28438,42277.53861,28085.73914,55514.62364,44457.0751,45055.79305,53554.9445,48490.70317,47164.54413,31448.5813,48597.44182,44162.54407,41074.0724,43727.98748,57405.89588,46393.42754,36226.98189,,[3M+2Na-H]+ 188.136 [M+H]+ 608.388
609.4973558,499.2898129,9531.302295,9907.290331,18230.05281,7091.600368,10007.31882,6408.203031,13158.40374,12941.49456,11136.64212,16820.70598,14224.94043,12881.06424,8577.546938,10925.62156,13190.75154,9363.062028,9470.403816,15054.89469,13657.11483,8330.691724,[229][M+2]+,
609.9062871,31.73092395,2055.472118,2069.857392,2683.439414,2553.582548,3339.442228,2617.944826,3110.445356,2157.313476,1336.852094,2431.888559,2266.745938,2144.640551,2441.344959,1710.004401,2154.931253,1886.722638,2096.487319,1936.628861,2436.62013,1966.061991,,
610.1951004,677.7738209,9601.918226,13000.0066,13464.24102,9940.392308,70140.1104,408391.2005,10518.61482,7840.9698,9575.642271,14499.6597,10896.05763,410180.713,8388.218772,5440.756273,7827.641546,9374.872046,4416.866291,20937.37982,158251.11,6651.353496,,
610.2881169,347.4964516,6226.087582,7791.115077,6242.558281,7474.456357,8106.654403,8035.898432,7942.309023,8165.404597,8265.119926,8659.945178,8260.587425,6669.417093,8567.471721,10604.34906,8153.664788,6857.198651,9046.097578,6921.945907,8151.313588,8538.703772,,
610.4165686,440.0652126,36626.10122,27728.78395,50067.4246,20818.78871,20510.49933,13017.24172,28815.21725,23915.13691,23370.71303,28107.45972,25267.94178,23948.9373,14252.25236,20745.48668,21033.17717,23248.92925,27193.27361,33229.08417,22023.68152,18638.01576,,
610.5829016,33.92786272,2987.674603,3457.211992,1815.118903,2776.072271,2479.861035,4038.802039,2827.923945,3974.797141,3456.961033,3387.718486,3393.484947,4270.456934,2729.616335,4885.2252,2725.373774,2986.625314,3624.167847,3145.905787,4300.348936,3015.829537,,
611.1925392,678.1087679,6188.749224,7473.392579,8581.156514,5851.41277,40086.18051,244039.2646,6786.820543,5559.458009,5654.232079,9168.596805,7101.178995,241498.42,4813.692957,3927.622216,3916.652204,6463.211659,3177.933387,11944.73797,92955.30584,4440.985792,,
611.2495173,388.0233636,5100.654186,7085.928776,4643.827137,6116.540656,7762.426403,5224.63092,7367.144281,7844.042032,6703.17737,7666.665206,6329.208579,6476.469636,5305.06772,7073.743408,5834.505249,6179.523057,7521.662664,5617.541641,6690.226508,5565.699072,,[M+H-CH4]+ 626.262
611.2933432,314.0427394,6556.142525,3840.489023,7621.289638,3669.14867,2674.32844,6377.669153,7105.706007,11791.68644,2793.944808,4984.834094,10155.80629,9052.247258,6674.133451,10861.86149,9880.053739,4400.721317,3585.216265,17070.74203,3165.510467,4279.325713,,
611.4410558,440.5877968,15859.73276,13092.20554,24068.15647,9150.085199,9448.979347,6098.720897,15579.45691,14032.02524,15395.26911,21770.45205,14264.14345,14101.00761,10869.70908,14800.08324,14231.86959,13958.80075,16619.94528,18510.09647,12558.53427,13504.58848,,
611.4943243,499.4362938,3263.892674,2337.838006,5378.023303,2210.955659,3601.799114,2576.854665,3377.679639,3907.920988,3375.156807,5510.891753,4451.866572,3411.876695,3388.976879,3189.512327,3602.704379,2882.73744,3298.166382,4295.19238,4759.268387,2822.528935,,
611.5936913,826.4059346,3222.279625,3973.720041,3819.430634,3746.371789,3294.310149,3426.388046,2672.952398,3142.985586,3203.244844,3102.27094,2834.777949,3331.426113,2558.094077,2999.159691,3357.33562,3877.11079,3134.998849,3225.435221,3539.362239,2988.951757,,
611.909293,341.3954064,8842.850001,9280.463611,6407.172539,5991.93791,8109.217233,7514.988521,8138.288903,10303.71663,8467.352004,11179.93632,7185.670741,8522.874477,7991.398543,5788.526169,3621.603274,7620.14431,7918.861685,13202.52647,3965.513862,3914.989898,,
612.1917594,678.0916581,4101.564222,5796.540486,6584.894112,5107.884813,30071.0213,188527.7086,4793.477238,3713.09322,4475.872431,6233.592403,5147.171497,189160.0233,4298.872055,3079.335694,3597.508547,4692.805124,2363.856796,8620.599278,71567.29882,3885.981604,,
612.3056918,387.7917229,4614.020134,5539.686472,4610.468028,7647.27429,8643.681248,6528.97158,6528.760027,7347.709565,7775.881503,6874.542696,7309.540287,6485.729828,7661.341905,8369.940732,7288.27187,5806.252957,7749.299619,5798.022378,9005.414665,6820.126937,,[M+Na+NaCOOH]+ 521.343
612.4086233,438.4126063,17907.15498,15928.96503,19350.57174,6801.388754,7851.654289,5438.180647,15181.09497,11948.94491,10922.83193,20403.88017,12697.30947,13999.17403,6764.337555,12051.34973,10226.9409,12991.58018,10783.57927,17618.89653,8545.978082,9093.24864,,[M+H+HCOOH]+ 565.39
612.8655552,29.61026454,7839.564008,8824.129874,7175.444372,7861.685648,5012.065023,7859.851876,7055.632786,5884.393125,6266.788469,7258.923339,6967.339944,9001.860991,7937.304599,9195.326612,8874.766285,7108.087979,7125.778464,8635.288622,8356.002339,6312.869897,[230][M]+,
613.2661032,332.8327846,106116.9357,94853.28087,172820.4792,97958.42948,74801.71667,132182.8758,149976.834,80973.66968,114874.5573,122804.5289,397264.4475,85723.60609,192211.7143,87206.43341,125890.3304,181440.3662,151004.1236,97494.70124,82699.82782,70057.21234,[231][M]+,[M+H-H20]+ 630.271
613.2665822,253.618855,15540.69645,12877.36144,21250.56167,14032.124,9696.671532,14646.89918,18918.93035,13454.25959,16043.95401,19685.23103,50826.9116,13988.52917,31774.99751,12626.54825,16484.3244,31990.05984,22684.48886,16192.07147,15813.24813,12307.43929,[232][M]+,[M+H]+ 612.26
613.4396668,293.5105235,4774.425545,4300.350123,3434.599714,3410.159339,4052.663418,4667.542904,4589.056777,5557.363299,4418.840098,6178.094169,4376.337739,5037.483299,5328.024097,3401.290839,1629.842967,4675.894846,4739.182039,6826.107015,2020.030504,2660.35235,,
613.8763828,29.97909937,1811.027581,1863.268082,1460.665579,2033.211262,1478.68608,2379.274489,2023.004298,1361.691247,1468.275521,1965.763062,2063.992004,2156.062628,1611.711702,2325.695251,2125.719521,1784.434513,1752.623196,1700.239482,1988.480054,1733.940804,[230][M+1]+,
614.2709999,333.2234478,42413.96717,38605.77265,71872.66916,37266.84668,29481.66474,52479.03104,59546.71996,34317.97368,45468.25406,47628.47944,161262.8466,34128.58358,75796.73411,33292.62876,48067.85099,72620.03029,60969.97614,39845.88817,35189.91366,26435.87178,[231][M+1]+,
614.2690892,253.4271446,6967.452653,5771.651209,8864.981433,5771.070361,4328.272505,6015.89337,8412.811369,5669.744935,5863.15446,7959.027076,19212.09844,5260.572597,11711.42534,4839.379303,6271.136838,11942.06474,8794.08476,6367.514501,5840.182193,4628.2757,[232][M+1]+,
614.39215,421.1511866,103990.2438,106559.8833,93221.53478,29469.26089,33628.04517,16258.15185,92700.21878,48748.04131,49506.30041,102025.1193,65730.07174,68350.19174,27271.3726,65892.10246,53245.91895,58390.90444,40300.59846,81245.65768,17895.68896,36274.16683,,
614.8282128,31.74160652,6517.334796,6546.835545,4730.088677,5058.689517,4013.690301,6579.513391,4912.277395,6765.445533,5838.709903,7757.611615,6535.17409,6833.760765,5776.598917,8598.470468,4450.280503,4232.214318,6148.385361,5931.195456,7288.010147,5087.95201,,
615.2689482,335.4794359,26387.21894,21732.30547,28023.182,22277.6764,20545.31113,26107.19047,28230.22213,20617.29217,23520.42187,26033.23209,55483.19721,18698.32749,30081.55508,21551.89734,24456.91119,30640.13411,32045.41479,21528.92919,21030.02483,18580.91958,[231][M+2]+,
615.3987649,420.8942568,79800.62656,76154.81183,83018.74674,19376.3588,21585.8594,10132.34629,62846.5348,32780.38107,33223.07901,71911.86073,44497.40067,47765.85661,17958.00947,42775.41887,34888.09664,38947.78182,28740.1299,59990.57393,11010.66247,23824.34685,[233][M]+,
615.4686691,468.1528206,6029.294225,5204.45745,4192.139301,2108.018854,3887.436673,2034.284949,6530.125893,4810.751195,5294.723599,11434.68188,5982.158772,6632.982737,3849.000586,8091.719121,6568.126698,6800.88786,9435.528235,9707.997917,3555.69415,7028.68234,,
615.8026521,30.09666282,2482.946317,2614.947701,2335.020878,2844.881934,2685.38221,2082.198461,2488.400626,2287.711853,2514.687278,2529.76872,2487.582694,2481.935913,2276.183955,2632.801422,2347.509408,2239.109864,2250.316178,2382.131033,2225.797992,2241.144272,,
616.2586164,352.2804599,11192.97524,8291.412903,12420.72107,10806.58943,9404.028878,11003.29236,11763.96022,11264.35433,10561.62429,11639.14536,17219.16204,9664.838554,11711.36223,10301.37147,10410.19674,12903.38171,14726.89397,10992.98893,11655.24099,9278.958363,,[M+Na+CF3COOH]+ 459.276 [2M+H+K]2+ 596.269
616.4356978,457.3210418,42927.56342,29397.76749,32702.06275,12715.49224,13769.26151,7118.439593,28893.38185,19947.66537,20646.65311,33952.00124,26413.44008,23510.63968,12598.04011,19989.38217,21204.7279,22973.14296,23477.57232,33082.31988,13062.25831,17596.04013,,[2M+H+K]2+ 596.445
616.3982959,419.8087858,26992.38412,25803.80409,28993.01671,3724.350181,6984.26932,3347.467889,20287.93239,10463.03459,10176.82014,23365.53894,14650.99297,14515.1841,5513.265884,14935.00924,10128.81819,12118.3463,8965.1653,18982.32086,3149.861111,7614.189218,[233][M+1]+,
616.4587779,274.8478486,7011.931962,7033.017921,5608.912226,5943.40965,6631.351522,7423.003902,7698.384138,9408.005426,7111.24913,10245.30721,7113.866782,9500.378151,8071.381678,6223.569162,2342.494962,7702.029302,7549.990884,11182.55997,2604.50188,5125.905118,,[M+H+NH3]+ 598.426
616.7997544,32.29706651,4075.180039,4689.385352,2192.584374,3510.254883,2596.440608,4218.884789,3534.191684,4573.384955,4044.385126,4987.186249,3529.29051,4945.2791,3734.888368,5217.318686,2857.453309,2922.809858,3991.763559,3442.076926,4952.749557,2354.960246,,[M+K]+ 577.838
617.2761199,386.864327,6703.619478,6032.671624,6385.217068,7034.986109,7603.348003,4385.159288,8080.895971,8140.03224,7555.535748,8657.963176,6158.274908,6448.56959,4649.743703,8085.011654,5477.173342,5468.645963,10477.7679,6296.754687,7641.230256,6161.639166,,
617.4408,457.3819192,51566.9506,31735.68997,49145.93966,12913.68505,13599.22428,7192.599877,28199.3498,19320.42944,19512.09746,33799.2056,24194.01514,25924.10831,13206.32887,20649.15592,21789.42599,21843.67548,24005.83658,33008.85007,9416.635091,18055.83954,,[M+H]+ 616.432
617.4747989,538.0663635,4788.465535,12348.93745,9240.598462,9804.080064,44509.43318,21673.06477,19023.10488,32175.34663,5615.060468,4156.940934,8427.682904,5766.37694,38433.93708,11175.652,9645.037672,9828.015781,4140.360261,9291.551504,24009.3923,7095.713894,[234][M]+,[M+Na]+ 594.487
617.5122574,699.9643925,3851.849692,3648.531414,9419.126494,7633.554092,4685.701876,4603.612746,5042.538752,4534.243237,4692.258556,2990.994416,5801.53486,5383.299248,3788.612339,3677.169006,9325.577145,5703.628279,3946.978512,6868.025957,2575.535672,3888.788404,,
618.2491426,367.8456061,17891.06215,19967.28075,18936.2159,20704.10001,20397.58843,18061.75742,18840.91894,18782.19038,18597.66786,17366.37974,17483.64858,18507.49611,16307.88596,18297.12907,14953.16234,27502.60109,24687.33966,21516.27322,19745.62475,18805.68857,,
618.432062,457.7413399,548205.6552,423428.275,437895.3876,165635.0816,177824.354,84358.95902,375037.7444,250766.947,265278.9557,425828.006,316862.7815,322737.7572,156839.5637,257503.1456,269450.0533,280502.1763,284189.0323,397519.5773,99678.66309,218166.3156,,[M+K]+ 579.468
618.4778178,537.5453155,2571.783729,4716.675012,3809.078634,4707.611801,18707.2988,7520.028423,7937.457599,13387.52685,3109.229533,2115.12406,3409.14274,2680.413986,15555.57858,4577.473131,3773.846942,4335.652213,2059.972013,3406.019622,10622.20251,2925.61237,[234][M+1]+,
619.2564435,351.2822168,27953.01146,29858.59864,22766.33876,28038.36232,31535.53346,26703.02278,23731.53192,28753.9374,26688.57077,25205.59871,26181.05879,21598.37614,19954.80539,26199.87416,22270.9961,29549.11989,29878.09681,25865.32469,27896.45569,25316.42974,[235][M]+,[M+Na]+ 596.269
619.289595,428.9474207,5569.057686,5346.446791,6096.829976,7159.15885,6690.131791,4450.666008,6176.413349,5807.354178,7031.221807,8001.142551,6631.18792,5412.440003,4197.053738,7696.227629,5347.200271,5015.381501,6777.589779,4037.680634,5578.916877,4666.803753,,
