mz,rt,Exp1_CRR_11a_POS,Exp1_CRR_12a_POS,Exp1_CRR_13a_POS,Exp1_CRR_14a_POS,Exp1_CRR_15a_POS,Exp1_CRR_16a_POS,Exp1_CRR_17a_POS,Exp1_CRR_18a_POS,Exp1_CRR_20a_POS,Exp1_CRR_21a_POS,Exp1_HCC_11a_POS,Exp1_HCC_12a_POS,Exp1_HCC_13a_POS,Exp1_HCC_14a_POS,Exp1_HCC_15a_POS,Exp1_HCC_16a_POS,Exp1_HCC_17a_POS,Exp1_HCC_18a_POS,Exp1_HCC_19a_POS,Exp1_HCC_20a_POS,isotopes,adduct
#,#,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,CRR,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,HCC,#,#
463.741604,573.7955953,169.1793018,140.7288297,145.6838609,142.0607548,132.0022386,108.8505219,117.3045713,166.2728443,149.6239558,155.1848263,104.1409136,110.776761,104.514108,84.55663264,118.9143298,86.79758348,113.4233008,74.94049908,79.06484887,76.63720666,,[M+Na]+ 440.759
464.2002519,162.0508545,3368.266599,2217.485223,2381.632399,2461.659844,2768.607477,2732.133295,2090.117026,1619.164846,558.4014514,646.2563936,504.7349008,399.3875708,4044.504015,580.0615495,741.7457103,3228.338279,524.9361008,1871.549976,959.8346155,3909.309621,[91][M]+,
464.2824872,214.411983,1582.703078,21240.92643,16142.949,3218.628691,451.9798952,7678.742154,17666.07443,11007.49848,20227.68584,1483.946496,8277.701399,2889.939469,399.9448694,640.8493213,14210.38713,19846.12039,10224.49265,1255.117858,43543.93867,4759.270589,[92][M]+,[M+H-H20]+ 481.287
464.3052768,334.8372284,130.8818294,1777.705468,1952.746064,2284.047426,2057.184392,2120.034589,1463.675816,1158.879899,648.2201773,2199.433559,3680.433813,2356.475828,1239.113283,1573.874037,1329.043574,1957.150909,1612.118077,1423.449991,2309.069769,1168.329769,,
464.8438723,23.52186258,63.82682783,83.42222775,90.99417088,119.3904761,112.7402935,81.74430135,100.2513361,79.48849855,98.8662224,80.00564866,138.4115556,72.77055712,88.95373769,72.99469702,63.1286588,66.52930571,44.40797735,51.30838913,56.897318,46.31953211,,
465.2026003,162.5826718,998.0847514,705.8039802,752.3631355,553.4948505,790.0261702,734.407628,659.9788489,489.1314034,234.0590212,228.3131998,214.1540468,159.4729339,1134.391635,232.9243323,240.3003708,871.3878425,173.2942737,974.1744514,307.7132691,1099.477203,[91][M+1]+,
465.2860193,214.2435688,487.9484046,6430.015727,4846.551305,518.7938408,326.892007,2303.124405,5348.677027,3357.972679,6081.503028,443.5205641,1951.416503,780.3185868,147.8851999,178.951308,4493.95397,6467.639298,3097.127334,364.8416747,13320.71845,1432.157748,[92][M+1]+,
465.2176183,123.3980951,346.3307412,233.536023,114.3693673,503.7971894,372.0390433,290.7698679,182.7173141,297.2815807,242.8869507,82.71203115,1963.668111,244.8372828,318.2451882,374.2494081,138.660951,214.6786565,370.3563256,210.8657401,60.96144853,204.2310946,,
466.3077412,203.5238353,1093.556061,5121.005689,3495.986933,1413.589684,4830.329781,1523.012449,3231.380183,3221.484392,4306.156138,2583.601509,1964.174033,3082.280344,711.7334648,1406.080026,3770.766761,6855.057594,3475.141471,1224.46103,5882.479277,3763.260013,[93][M]+,[M+H]+ 465.305
466.3260305,349.15118,528.2300085,619.25079,527.5287693,484.2084021,1545.752061,2415.711693,1342.14139,423.3145737,642.6363666,840.9528311,799.2101407,610.3719167,494.0926686,640.5480977,529.8993401,1191.5413,761.6927452,668.0978144,851.3695686,519.3457997,,
466.7514996,20.69698092,65.36077466,85.14812104,81.91716843,116.0145661,76.05957175,71.66986994,71.54232172,78.56904407,88.80935213,86.04256743,59.00212559,54.66815199,53.17558446,42.58109206,41.01641334,57.38204701,39.95046431,39.58972178,43.68038754,48.11636499,,[2M+Na]+ 221.875
467.1745171,91.11412094,1207.628231,501.9150984,218.5006925,149.8327064,725.8751825,609.0630863,356.4313035,297.3844724,443.6381186,46.40291726,491.8857619,2667.541954,1119.749163,2635.75723,369.4491792,639.5795748,1491.245145,230.3812525,152.1011705,457.8218586,[94][M]+,
467.3084052,202.864441,312.9137208,1420.292994,959.4911939,896.7128522,1521.989922,441.6446092,809.4159787,909.6148625,1067.347521,807.2044182,615.0656069,888.790971,235.867709,437.3462817,1004.561405,1827.379418,960.0955709,402.5436267,1439.765045,1143.82866,[93][M+1]+,
467.7972065,575.5901265,111.7740307,110.0497191,117.6421085,109.4411792,146.0762897,121.081334,142.3254182,135.3207454,149.8582924,132.1494796,106.7804457,112.0671389,125.0324975,106.2042164,94.39368353,88.28324643,93.06074344,81.37561493,82.82860229,80.42111289,,[M+H]+ 466.792
468.174581,91.2583592,331.0714306,146.0819522,84.99353994,63.85434804,194.9375481,169.633466,107.2780962,95.41762805,131.8521613,36.49876583,154.5062874,666.5241479,281.9011364,685.7031065,104.1315657,176.9859938,338.4347988,69.84159591,40.34258356,120.0527073,[94][M+1]+,
468.3085371,264.3082296,2798.051725,4687.884419,2660.482799,935.4426789,1615.260808,2268.468474,2402.602704,1629.150904,4240.950381,2363.89972,2470.72538,5476.385893,7194.532145,13798.47427,2716.075779,4395.028694,3776.114896,7205.437009,5256.197395,12309.93941,[95][M]+,[M+H]+ 467.302
468.2495272,218.0906867,46.98271194,233.2987137,631.2300449,4336.15767,362.9554461,253.4268176,3057.734696,3224.424299,301.0878123,827.1883701,95.2594152,74.34081878,46.82518164,85.89035866,351.6204186,204.1176371,106.3276574,47.3960259,152.6992878,117.8094263,,
468.8346046,21.34358074,115.2089105,101.1940952,91.18379924,100.6278104,118.6596559,103.4028267,91.68168522,101.0898696,81.31329228,116.6042796,89.67853997,101.9315308,85.59210293,73.13588461,79.55858406,76.65564934,70.21239979,72.95455788,51.03620739,56.46530527,,
469.307236,264.615482,764.6782633,1344.255271,819.3612796,298.3472973,479.9595856,670.7827278,751.4045385,611.1479097,1146.589581,743.5259482,677.1208037,1475.825891,1778.287107,3279.629393,751.1955526,1337.404645,1045.631649,1709.585411,1465.68848,3295.492579,[95][M+1]+,
469.3825017,393.2799779,403.2677442,240.3218982,444.1565972,177.50624,179.6647761,740.6940893,307.7089815,261.5038102,224.1181744,438.7914897,505.1574435,437.9544025,265.820249,202.7278323,727.5697029,475.0225882,533.5415145,293.4532851,408.2084657,189.3430759,,[M+H]+ 468.375
469.5833676,126.7219917,253.1043143,238.5312783,285.5971478,159.0010877,177.9701431,161.527995,264.1162573,348.6809255,271.271784,269.6881082,135.7292459,198.6085208,199.1528005,95.49613359,80.48639165,140.5551372,102.5978908,97.56222698,56.09256553,68.20696646,,
470.2645151,220.814595,68.0323165,180.5434313,1316.533946,238.2537369,92.14734275,129.1149966,361.7578237,478.3047184,347.1588405,139.7457778,144.2356183,110.4673727,52.9647758,74.16472377,162.3168578,175.3676535,113.2084297,65.42327357,140.2037007,193.5862581,,
470.3127549,266.9778449,238.7550882,468.7350151,247.3125081,229.8240704,139.7082026,283.4152364,189.2059647,218.9642304,472.5082011,269.2752394,234.1255397,554.3833212,505.3467421,703.4216941,237.4879325,272.8046112,426.284583,369.4363785,336.2133696,475.3307266,,
470.8376718,22.91225504,118.6122872,112.3093481,124.1473691,149.0918101,95.71685162,131.5178972,111.2812298,105.0166111,129.0973985,115.9612639,111.4297884,123.0207849,104.9066952,90.14972253,94.25714063,95.16903378,77.0725224,57.66075453,62.95639899,59.50085474,,[M+H-C2H4]+ 497.858
471.2150511,132.0261986,458.4062981,195.283023,89.09881458,263.126017,489.2814582,119.4115196,256.5880761,238.9952583,196.5202324,218.9527328,784.5752722,118.0604117,301.3229876,634.4690486,78.22196277,128.5534237,101.6599249,100.7846285,94.28569036,220.048832,,
472.3043199,227.8580373,662.5588833,1996.074624,2561.267035,284.8424317,784.9948785,1457.473273,1984.922213,3251.284773,1730.064924,1169.5991,970.3926743,1654.317624,132.1307274,464.1696152,2251.001111,2546.450814,1491.69766,620.1065835,1786.422084,1219.427231,[96][M]+,[M+Na]+ 449.312
472.9854401,24.93711276,529.4562124,419.3803999,517.1398482,541.1200701,548.4553955,548.3107391,280.7820318,267.2134122,348.3771052,214.4439277,368.6937826,170.393936,118.5403879,122.4957467,320.4163183,438.6008218,526.3191835,136.1006228,286.6896782,147.6193813,[97][M]+,[2M+2Na-H]+ 214.008 [2M+H]+ 235.992 [M+Na]+ 449.992 [M+Na]+ 449.993
473.3059337,228.1709249,269.0493496,630.4705782,753.0972946,153.4472841,323.8310831,465.5970511,632.1593229,976.1343563,555.1779153,463.3151311,326.7332575,503.8901646,79.39861776,182.7082099,764.7988225,815.6977433,477.9897699,255.8541603,579.1205182,364.244191,[96][M+1]+,
473.1963989,282.6758609,191.1327928,425.7930699,131.4031279,147.911757,160.7442413,167.0267313,212.2376781,143.8245493,280.0004651,161.6499614,182.4916644,153.2985612,200.2428509,326.7338639,148.5646379,312.1058456,228.2544225,259.1537191,397.6424274,287.0762903,,
473.9834774,25.78521273,126.7478215,125.8402014,127.6359466,101.4738454,132.7040098,140.7183767,80.80969905,102.9564298,115.1102808,82.43847353,101.2632053,71.78485097,66.141487,60.36729406,91.28915871,98.20047521,122.9004334,84.60621481,85.04739743,79.99658272,[97][M+1]+,
474.4673494,454.977277,248.6617492,115.1000727,67.79607765,64.40309044,771.2478522,860.2692574,458.2312828,73.41205093,75.15816867,79.16591617,72.2900553,79.99370496,127.3002244,76.91495099,146.9033619,110.9651852,87.21997883,73.02711007,92.82554759,272.4080052,,
474.8409242,24.24980805,74.27106864,108.7593148,106.0970246,110.3054309,105.7776424,111.4864225,99.01325089,94.91338168,104.9771156,108.573495,107.5508413,63.74112453,79.55373662,60.73347585,65.41402945,72.4994762,48.95750813,48.65841718,49.35524061,47.77818038,,
475.1751589,235.5620412,189.3943103,3362.807081,2797.230173,3396.300607,804.581614,574.1483672,2095.671602,1532.770956,904.217988,1149.611547,164.855581,139.7677751,131.9554393,240.4091331,703.7401028,533.6169069,410.0088676,156.8502313,651.9634677,439.5534276,[98][M]+,
475.1790255,146.7923942,216.103614,644.9366317,542.3809065,888.8382357,296.7765183,679.3332238,448.1298173,320.9315153,303.7577126,345.672596,231.5959089,229.3974801,157.7544225,323.809441,507.2334753,327.0822172,433.8076676,282.0718361,497.8784425,525.8616344,,
475.3779427,415.9325416,388.8055698,575.8373973,582.8599167,688.2965797,444.2247771,948.8086209,591.7224713,779.4131128,663.7610346,728.251448,1158.398462,835.7406416,404.0549607,695.0201991,1584.616128,1015.089535,693.3974233,699.3214025,809.1910923,341.8064154,[99][M]+,
476.1761677,235.5028916,62.81145054,851.444845,766.4987106,948.8525682,242.9121319,194.1000767,619.3959504,472.5856187,248.8693802,314.2139212,58.22489356,44.22461931,37.18589553,88.28793203,202.2666702,128.036592,119.5698094,57.61480483,177.6823845,139.3237286,[98][M+1]+,
476.2921519,269.6251906,203.1574748,789.5622169,178.3093332,184.743492,154.9502305,275.4641781,315.4965685,176.2562954,530.8865566,281.9707389,340.7254404,406.8017041,372.0752992,682.0367016,205.261798,519.4325345,219.5294828,373.8497787,453.4086057,761.5666496,,
476.2916391,123.588398,142.786678,185.2259121,191.1616979,386.2040616,290.3195063,199.0590044,296.7129928,123.7012514,132.8510627,168.7805956,2203.6543,270.8132446,169.8965709,242.823928,228.7796908,278.9731326,97.93946082,163.9821537,173.7268361,187.9344757,,[M+H+NH3]+ 458.26
476.3846982,415.2461489,166.9274829,177.9666327,192.7056105,236.8994276,182.0009356,355.4719798,228.3603258,298.6592839,222.3237428,260.9718702,385.7037195,300.3552846,130.7903199,259.4791262,490.8450806,345.4996972,227.0891326,252.36616,245.6363251,117.74948,[99][M+1]+,
476.868832,25.64774146,115.4357839,120.2391748,139.2567593,272.7792524,204.2641757,154.3055212,163.5909694,73.41888333,152.5854434,110.3463645,151.702771,73.9506617,101.5290759,63.81774023,88.98307244,82.62339258,95.14409478,49.91117783,96.08655067,46.19315072,,
477.1586262,127.6006662,303.3543789,504.307692,379.1684456,701.8178089,1148.873743,624.7249623,567.8922994,375.8569936,437.4529227,318.2283805,865.4913872,181.1645693,438.3704303,371.9630588,430.4864402,487.2663457,596.7420857,259.9686236,407.9636899,419.6307803,,
478.1456358,125.878586,117.8735573,296.3979927,302.7557987,378.6575546,344.3331172,382.1281759,295.4662467,123.9422443,100.4536403,213.8785996,114.2861986,80.91946083,110.5102221,100.4531295,300.622332,96.07195392,240.592483,136.7977859,119.3102502,130.1126368,,
478.1986487,220.2881148,73.66455761,270.4658873,664.0397805,162.3761404,131.0688593,955.8998095,333.5859223,888.530582,313.0889376,133.3144052,81.1122253,47.60119224,71.78962828,57.37642758,647.6995767,313.8041842,238.3657685,113.4070755,150.8583065,205.6652161,,
478.3070171,287.692259,6656.339329,14616.968,4460.479333,5036.430833,5681.005726,7134.633839,6269.681929,3932.458476,8683.839389,5608.595341,7136.60149,7423.593853,6364.095279,15057.8993,4356.444019,10854.30722,7699.597144,10623.11015,11239.83787,11524.72263,[100][M]+,
478.3292664,572.4269466,813.8944569,575.7749049,290.4999637,453.6798326,2559.552346,3098.511123,2240.682297,335.2853109,840.1428468,1269.504145,567.4006477,855.4546714,730.9461422,369.1037754,1024.180588,962.735862,1101.482141,551.2693752,656.147651,1632.446938,,[M+H-C2H4]+ 505.362
478.8524622,20.66785563,84.1898109,86.59036797,74.31490021,112.4774198,104.3116761,112.9650302,97.264116,68.1649236,90.96449892,89.77246408,78.07490384,72.90947819,84.68201638,60.56870197,54.16909446,88.52665442,63.25621506,59.72380866,45.82979554,57.74482124,,[M+H]+ 477.84
479.3060152,287.3436441,1806.069954,4462.459913,1364.503735,1547.488855,1650.970507,2094.142932,1776.983023,1146.527093,2467.695107,1655.558824,2034.268575,2062.918361,1837.309833,3976.892488,1401.798105,2965.850523,2185.097176,2801.674895,3225.26984,3034.67795,[100][M+1]+,
479.1423957,145.569343,101.3999118,161.2824925,166.8541527,1560.221629,153.1485662,430.6694148,391.0529639,826.7417463,140.6655441,528.1110862,133.625048,258.6852264,202.6347864,131.107435,182.0904754,160.2045654,120.4993314,760.5446463,109.2771702,167.8372913,,
479.4291806,550.6172082,357.0962442,367.3325616,488.2052741,564.7697885,779.8623066,934.3238826,640.965695,823.1745876,496.9303492,421.685132,246.9692708,172.8482262,158.4454646,248.4396387,229.9749146,234.9243177,290.3573814,222.0348151,177.3998466,523.9384736,,
480.3253887,307.9116919,3850.201311,9739.27118,3376.605547,2776.454124,4471.970185,5463.861938,4764.110312,2989.746265,7179.299245,3745.605291,5513.515745,5655.135329,5239.80581,9359.599991,3593.133809,8547.085815,5581.987136,5041.561156,7519.766403,6197.878807,[101][M]+,[M+H-COCH2]+ 521.34
480.1927647,127.6631642,650.6865051,429.4194135,1118.531555,592.9930732,670.6011169,584.0216507,596.1546054,1772.418518,597.240259,473.6806334,657.8151011,316.6960321,882.1260541,432.4244395,734.6281694,908.1425799,624.4555994,462.1062468,650.7367333,495.3103549,,
480.2746917,190.1451515,766.2927809,3890.280801,2958.368897,815.4110636,1672.803719,708.3559133,2947.713235,1206.392927,5355.675822,4057.633651,999.6057128,1292.943031,497.7012317,237.5506864,2067.829873,3964.46942,2424.64891,582.3809779,10027.13556,2322.741369,,
480.2122353,223.8880329,69.50377646,348.1367393,831.0778571,271.752341,160.6329392,498.8574765,427.8429652,875.9060446,410.0072955,122.8559023,99.08274362,85.674655,69.32036913,75.4165558,449.713778,487.1983263,275.4151181,160.3417152,306.1866224,302.2758916,,
480.8521329,22.65596399,119.4567929,143.9705914,130.6256539,138.2315775,142.2454641,110.412978,119.9454961,139.0547387,116.8506166,131.3595342,102.3541652,108.1464546,98.26059198,91.57675731,93.28365121,111.3517255,110.0532906,83.83764815,65.1832665,61.44481329,,[M+Na]+ 457.863 [M+H-H20]+ 497.858
481.3178725,308.521841,1065.233381,2716.484793,1323.165104,862.1747719,1267.222243,1533.030474,1324.411253,841.0998848,2010.312016,2112.979461,1592.801275,1589.001548,1358.685123,2511.089315,1147.337878,2433.406389,1522.141678,1400.715723,2005.365656,2069.33108,[101][M+1]+,
481.2741192,189.4783998,250.7264539,1228.575835,947.357124,410.883941,529.1252854,176.2976902,884.118642,349.5329472,1658.688881,1267.889488,291.3227987,395.4994421,184.4239404,77.43945815,598.7641948,1182.204474,763.897429,175.1331378,3133.704546,601.4666942,,
481.2503901,123.9992038,429.2367001,680.2266519,842.9733662,1128.620483,962.2588566,622.9011034,873.3776146,746.9879381,380.1663571,321.9815958,5926.356731,681.4971187,462.932116,684.4968446,522.4498614,759.7684386,261.4392262,446.6456429,521.5426269,537.7769889,,[M+Na]+ 458.26
481.4487156,552.3527266,357.127441,371.3978913,413.7426724,398.9237041,137.9806673,172.9836167,215.1519559,531.6415944,483.2976023,380.3754874,238.7188723,174.4879335,181.8973838,293.5904378,256.9707999,285.0851992,255.4474556,219.7388021,210.2544586,120.8470042,,
482.0575253,45.68705628,129.8949,149.0732884,98.89611484,143.6317371,140.2648703,172.1947344,89.81254884,73.39000658,123.1748202,68.57341332,144.8600373,76.37948611,83.05428055,120.0353066,57.0298549,82.66416061,66.99283243,66.49403502,164.5698097,100.9189511,,
482.3220848,336.7286015,1709.673462,2461.765213,1470.178937,1322.18738,3972.346978,8135.005635,3178.249977,1499.348526,2508.897546,2002.16385,2108.437147,3135.709222,2061.457742,3136.835444,1736.491097,3162.605536,2050.458922,2417.839699,2988.590499,2699.924005,[102][M]+,
482.3221628,279.5109144,2005.007961,2513.026516,985.8523572,875.094025,1366.973172,1324.985078,1112.399079,1154.465119,2497.555886,1313.57403,1927.110293,3515.448847,2979.887738,5143.215245,1213.513706,2263.965121,1582.112426,3508.643286,2681.82257,2755.456629,[103][M]+,[2M+K]+ 221.67
482.2931368,213.4123247,733.2089321,1482.98219,1346.429291,173.3787436,84.05528862,507.5415184,1273.869579,809.0591037,1707.968897,109.127203,309.6751597,253.2352065,59.40110255,58.70206698,1245.211241,1696.609447,809.1011893,156.5984739,3904.77213,446.3956592,,[M+H]+ 481.287
482.3578953,309.7448453,2148.51013,3724.755955,3327.669173,1633.554984,2981.437204,5277.207156,2922.30401,1801.081188,3963.622036,1763.446957,2361.515041,3164.455053,2507.626707,3091.714791,2365.176255,3697.281344,2713.67486,3513.922101,2527.483437,2050.889871,[104][M]+,
482.8470683,22.74623141,116.4825882,139.5282891,121.4791384,136.5014741,125.0349865,120.7952753,122.8105702,142.0991074,116.2658899,104.0053464,112.5114736,79.11340896,99.52411824,102.8995218,82.23498541,87.33291839,90.02935396,82.09828578,69.52477952,65.6117042,,[M+H-CH4]+ 497.858
483.3225388,336.2660271,492.2567088,730.4739954,476.487052,429.0249576,1136.846436,1981.013998,889.502731,460.2381274,707.9516508,624.6886584,693.157024,879.8587187,540.8180777,895.6936745,542.0242179,859.2489739,628.9185179,688.5529974,865.6582246,785.6275379,[102][M+1]+,
483.3192747,279.9898776,597.8103158,680.4522734,330.7687992,253.4479961,408.1681151,340.6363255,359.2633737,378.9706482,783.9657131,545.3804373,547.6727375,984.562896,881.5962524,1343.541372,331.3879503,665.1722962,456.7260386,973.5985844,725.8451267,753.6038545,[103][M+1]+,
483.3631164,309.8180891,541.2507675,1032.71375,905.4220862,468.4974125,764.3959424,1405.800876,794.0579296,516.6245882,1022.095049,475.0260388,585.3354275,774.167376,584.1665954,797.2412683,674.4090309,1013.395597,776.0097108,969.9704524,712.6758678,588.920907,[104][M+1]+,
483.4717642,556.5198483,187.0714604,152.997148,142.0275398,178.0343007,87.59217393,114.3911747,131.3852317,291.0272774,248.8890357,206.9169184,150.9700009,87.21721037,106.9022459,168.8074121,137.9874501,159.0857345,169.4924494,119.7434019,108.6648633,70.92260071,,
484.2868011,282.593209,440.9263667,593.9269301,247.0339879,245.0210333,406.8379614,290.4747933,232.1317693,375.3290824,499.2960728,361.2805377,571.9197287,671.837129,534.9652015,884.9748374,220.9757261,557.2800276,460.3826263,527.4682037,492.8708596,560.31862,,[M+H+HCOOH]+ 437.287 [M+H-H20]+ 501.291
484.3749904,309.6872935,114.1193185,190.1239253,180.3174462,83.28079075,162.8709743,291.59732,160.1263221,91.8299746,237.2093654,116.7102031,149.8044424,177.2599404,134.9692584,156.7539583,143.1133555,205.0243435,158.7528524,172.3352725,157.6585052,127.5739171,[104][M+2]+,
484.8304431,21.76188367,87.87615857,112.7012284,109.7559154,106.9900501,113.9886861,87.32446431,132.9324744,113.4155674,77.97677541,77.70477155,74.39990321,81.35490561,74.83595471,78.23816503,63.91681174,73.61320349,79.42362662,61.60783876,82.20408409,52.45823792,,
485.2216043,227.7402316,129.5896388,313.8131977,375.6752629,38.0885479,177.2339169,304.7138345,293.6601411,495.2364517,282.3450602,206.2919409,156.6384851,198.0039988,29.92778977,113.1453704,262.4421015,239.5196123,210.1781718,118.8268342,213.7437118,135.6912214,,
485.302103,398.2400873,251.0617752,226.7085836,269.6036897,284.9871194,159.1203698,302.1454205,194.383122,356.788779,428.275932,474.2986798,455.9715756,366.9261371,301.2185841,215.0025655,470.451019,393.0168754,265.2145486,225.7580591,284.0509481,199.4019702,,[M+K]+ 446.339
485.3319733,325.2104057,283.7807738,338.6524859,523.8159112,591.3654986,325.372435,459.1105043,461.2141965,276.8295459,438.0453208,502.9418459,448.575213,468.9498378,388.8748862,245.0264683,638.6929903,549.6568385,388.4565204,411.4383601,355.6879038,141.6312338,,[M+H-NH3]+ 501.362
486.3631473,323.8637211,112.3023623,149.3084433,207.6515476,239.9460593,152.9394126,179.4664757,206.7455895,140.1211838,301.1763544,368.375838,416.1794506,433.615119,329.222283,179.6886838,393.3620951,324.0712838,273.3734544,235.730086,203.7845494,102.1528205,,[M+H-C2H4]+ 513.384
486.662911,123.1431942,191.5818568,168.3764517,45.64884921,182.817222,145.6563184,95.77763115,64.67302722,122.7747033,104.2748828,58.77862489,159.4895134,123.2376568,279.4727548,220.0778551,58.4472221,71.79352292,101.7585899,49.15716492,38.65934426,69.09255376,,
488.2695901,229.0861339,271.5284697,714.886544,997.5059328,125.4462501,306.9330313,676.6114073,853.3489786,1336.274322,754.0281372,481.4587742,388.9103689,634.7377388,63.5314895,181.2503814,910.239229,764.8746062,617.6360344,290.7322575,717.8033218,428.5210938,,[M+K]+ 449.312
488.2965161,199.9794003,218.691482,693.5550852,560.2934137,119.832859,746.6345164,177.0308441,484.5068112,784.3524716,639.5917757,576.6210203,301.7483641,374.9020622,121.5110982,147.3578524,684.9399237,836.274875,543.2085465,215.1194682,633.9112376,589.8145845,,[M+Na]+ 465.305
488.912768,21.09324186,154.2196528,167.2527448,163.8618879,172.5603482,135.3050348,165.3126519,133.2107316,138.489195,126.2262968,149.6490383,128.5441243,122.0743548,92.31947266,98.8434316,91.61109181,127.8730564,114.9140682,86.82590416,108.6905242,109.3933329,,[M+K+CF3COOH]+ 315.952 [M+Na+CF3COOH]+ 331.926 [M+H+CF3COOH]+ 353.907
489.2287773,130.4185398,1962.122705,1727.705373,476.9585363,1870.589075,4876.710882,658.010779,1342.268359,1330.931155,1347.11053,1088.526129,2047.759315,600.2093247,2996.982025,3180.582595,541.5190841,1382.690798,1151.184589,525.3876297,1017.725295,649.8616451,,[M+Na]+ 466.246 [M+H]+ 488.226
490.2349562,130.0204462,487.7499882,571.8653944,128.8028869,572.0168325,1159.853723,175.2088121,409.6428649,373.6467249,335.3488343,298.3843432,1634.482947,252.4847721,745.9129566,785.4179027,152.9119941,347.0519024,321.7132174,127.6795037,258.6247105,211.3670679,,
490.2075418,179.5366371,460.1753424,107.3413595,385.3803465,178.4176046,476.6825716,650.8080832,248.7576031,331.3093906,44.41927338,127.5867737,84.69732587,62.68689661,337.6021097,97.26254142,97.85944494,864.2270631,89.11727152,191.4647191,155.6486887,1203.116708,,
490.2918598,264.4212782,196.670629,288.9320729,206.6811072,97.18554175,134.9384839,131.1725008,160.9989252,116.9298778,243.3264131,246.9546733,193.2988247,528.6025446,399.0580606,801.226777,142.0349125,240.6234018,288.3626618,431.1849676,303.8136186,614.3009185,,[M+Na]+ 467.302
490.6639739,21.3811892,110.9344317,123.3455515,108.7764831,95.90002518,99.90839965,104.0775945,119.6119088,166.5326131,88.37106874,108.3813208,67.28415221,97.8023189,100.3475707,117.4696355,106.2072649,92.02723872,78.37679822,105.7696604,88.23918089,87.28060565,,[2M+Na]+ 233.84
490.7986192,572.0906111,166.0809944,165.6731199,146.521969,149.0721954,143.11148,135.7334644,151.9462593,136.4617921,153.9712653,150.8411106,163.5428665,122.1255599,143.0640102,125.5726783,117.5719061,126.971238,134.0161055,105.2115561,115.7786148,95.91937101,,
491.3650402,396.382649,454.7602576,464.7107186,674.4622786,486.5931638,246.5904417,1137.275465,502.1364862,487.8165325,385.7482651,651.6747008,660.8843994,524.0303177,273.6039532,282.3480154,1558.414151,582.0079602,683.6058262,389.8753484,670.7153304,317.8420653,,[M+Na]+ 468.375
491.2497343,126.8735685,285.1616013,355.4658399,223.7032432,183.9587587,368.1113531,195.1104329,285.8040055,281.3475772,228.2891575,232.0738488,470.5119708,282.2704584,381.2538,301.0106337,135.0520614,204.1324491,174.1286647,266.0515536,146.6187988,262.0399094,,
491.6482093,85.83886856,1227.167443,305.0151157,465.7939083,112.1795905,797.3080117,163.7137855,198.3016621,300.5913023,378.8769449,668.9277114,682.2542437,1670.783255,749.5889764,1929.330833,308.0549558,514.8232965,299.2084588,431.3386658,439.2742826,876.3048126,[105][M]+,
492.3047955,261.2798928,127.0433305,153.8751856,102.7086135,81.5926158,97.08613972,113.2456536,75.017455,88.44281998,232.520384,94.39856535,143.4662369,276.065244,194.0658986,338.7027114,92.51681609,204.6583399,136.8176524,239.1975055,186.9597697,265.4097711,,
492.6472738,86.47779912,289.4149003,70.39436605,85.7198929,19.60549421,203.6494632,43.60635374,50.80361563,62.54181905,104.25804,138.3468999,161.2246457,512.9101678,167.5133917,412.2980622,74.00332576,111.6930923,74.26158651,127.4858202,102.0125597,245.3654145,[105][M+1]+,
492.8604458,23.79847073,118.2973874,131.6808962,116.6730313,133.0010471,154.4688288,138.2458654,138.5402322,119.1618121,127.219218,98.62756421,125.9383977,85.79147745,90.01444797,81.52597198,77.33828079,82.15933279,68.39149437,90.8629289,84.0693594,94.22052708,,
493.2739227,160.9870714,261.151311,548.3837502,318.6912547,1613.054886,282.6848611,600.1717399,333.2933955,957.0862669,279.1668326,303.1915355,331.0808699,374.0808245,729.5794461,376.746708,211.2895461,254.2984603,230.6111034,935.1332073,245.6725674,705.2814697,,
493.447128,553.49252,365.7423943,376.5972978,432.3011429,425.1371045,134.7904513,145.4453667,181.8026724,715.9423251,415.9621516,438.6250297,235.3544036,179.2262779,183.1635816,282.8168367,253.9087691,252.3965049,268.3236176,225.521934,185.6777102,121.2102696,,
494.3248517,274.6231346,6853.98243,16434.56365,7458.862782,4815.845549,4381.303715,10722.49056,5540.883196,5208.327745,16902.07178,8798.94882,7443.775151,16889.05105,13888.67472,19590.52033,8586.504348,15269.14355,8652.156489,10966.25476,13709.98776,25506.62132,[106][M]+,[M+H]+ 493.317
494.9624858,24.42604729,272.0284884,240.3362908,321.4389553,281.9568502,249.8755366,306.1346415,157.0476007,191.1727865,162.359263,119.4604689,176.5650809,112.1332952,97.75585135,89.74030143,194.8565829,251.3643272,285.2699702,85.87398434,171.934869,96.77890579,,[2M+Na]+ 235.992 [M+2Na-H]+ 449.992 [M+2Na-H]+ 449.993
495.3271383,274.4467082,1891.574591,4319.545376,2094.913688,1369.026953,1252.550369,3141.145101,1534.139803,1417.155894,4488.285534,2467.309667,1992.021045,4219.61715,3429.53066,4818.186193,2416.379754,3946.924362,2386.576411,3225.666831,3469.407372,6267.679183,[106][M+1]+,
